CD_STATION,CD_PARAMETRE,NBANASPERTS1,MA_MOY,NBQUANTIF,NORME_DCE,LB_PARAMETRE
06262X0007/F,1209,1,"0,025",0,"0,1",Linuron
06262X0007/F,1210,1,"0,01",0,"0,1",Malathion
06262X0007/F,1212,1,"0,025",0,"0,1","2,4-MCPA"
06262X0007/F,1213,1,"0,025",0,"0,1","2,4-MCPB"
06262X0007/F,1214,1,"0,025",0,"0,1",Mécoprop
06262X0007/F,1215,1,"0,05",0,"0,1",Métamitrone
06262X0007/F,1216,1,"0,025",0,"0,1",Méthabenzthiazuron
06262X0007/F,1217,1,"0,005",0,"0,1",Méthidathion
06262X0007/F,1218,1,"0,025",0,"0,1",Méthomyl
06262X0007/F,1221,1,"0,0175",0,"0,1",Métolachlore
06262X0007/F,1222,1,"0,025",0,"0,1",Métoxuron
06262X0007/F,1225,1,"0,025",0,"0,1",Métribuzine
06262X0007/F,1226,1,"0,01",0,"0,1",Mévinphos
06262X0007/F,1228,1,"0,025",0,"0,1",Monuron
06262X0007/F,1232,1,"0,01",0,"0,1",Parathion éthyl
06262X0007/F,1233,1,"0,025",0,"0,1",Parathion méthyl
06262X0007/F,1234,1,"0,025",0,"0,1",Pendiméthaline
06262X0007/F,1236,1,"0,025",0,"0,1",Phenmédiphame
06262X0007/F,1237,1,"0,01",0,"0,1",Phosalone
06262X0007/F,1253,1,"0,05",0,"0,1",Prochloraz
06262X0007/F,1254,1,"0,0125",0,"0,1",Prométryne
06262X0007/F,1255,1,"0,025",0,"0,1",Propargite
06262X0007/F,1256,1,"0,0125",0,"0,1",Propazine
06262X0007/F,1257,1,"0,05",0,"0,1",Propiconazole
06262X0007/F,1260,1,"0,005",0,"0,1",Pyrimiphos-éthyl
06262X0007/F,1262,1,"0,01",0,"0,1",Secbuméton
06262X0007/F,1263,1,"0,0225",0,"0,1",Simazine
06262X0007/F,1264,1,"0,025",0,"0,1","2,4,5-T"
06262X0007/F,1266,1,"0,01",0,"0,1",Terbuméton
06262X0007/F,1268,1,"0,015",0,"0,1",Terbuthylazine
06262X0007/F,1269,1,"0,01",0,"0,1",Terbutryne
06262X0007/F,1280,1,"0,025",0,"0,1",Triadiménol
06262X0007/F,1281,1,"0,025",0,"0,1",Triallate
06262X0007/F,1287,1,"0,025",0,"0,1",Trichlorfon
06262X0007/F,1288,1,"0,025",0,"0,1",Triclopyr
06262X0007/F,1289,1,"0,01",0,"0,1",Trifluraline
06262X0007/F,1291,1,"0,005",0,"0,1",Vinclozoline
06262X0007/F,1333,1,"0,025",0,"0,1",Carbétamide
06262X0007/F,1341,1,"0,025",0,"0,1",Chloronèbe
06262X0007/F,1353,1,"0,025",0,"0,1",Chlorsulfuron
06262X0007/F,1359,1,"0,02",0,"0,1",Cyprodinil
06262X0007/F,1360,1,"0,005",0,"0,1",Dichlofluanide
06262X0007/F,1402,1,"0,025",0,"0,1",Diéthofencarbe
06262X0007/F,1403,1,"0,025",0,"0,1",Diméthomorphe
06262X0007/F,1405,1,"0,025",0,"0,1",Hexaconazole
06262X0007/F,1406,1,"0,01",0,"0,1",Lénacile
06262X0007/F,1414,1,"0,005",0,"0,1",Propyzamide
06262X0007/F,1432,1,"0,0175",0,"0,1",Pyriméthanil
06262X0007/F,1463,1,"0,025",0,"0,1",Carbaryl
06262X0007/F,1464,1,"0,01",0,"0,1",Chlorfenvinphos
06262X0007/F,1473,1,"0,025",0,"0,1",Chlorothalonil
06262X0007/F,1474,1,"0,025",0,"0,1",Chlorprophame
06262X0007/F,1480,1,"0,025",0,"0,1",Dicamba
06262X0007/F,1488,1,"0,025",0,"0,1",Diflubenzuron
06262X0007/F,1490,1,"0,025",0,"0,1",Dinitrocrésol(DNOC)
06262X0007/F,1491,1,"0,025",0,"0,1",Dinosèbe
06262X0007/F,1500,1,"0,025",0,"0,1",Fénuron
06262X0007/F,1503,1,"0,05",0,"0,1",Flutriafol
06262X0007/F,1506,1,"0,025",0,"0,1",Glyphosate
06262X0007/F,1510,1,"0,025",0,"0,1",Mercaptodiméthur
06262X0007/F,1515,1,"0,025",0,"0,1",Métobromuron
06262X0007/F,1519,1,"0,0225",0,"0,1",Napropamide
06262X0007/F,1520,1,"0,025",0,"0,1",Néburon
06262X0007/F,1523,1,"0,025",0,"0,1",Perméthrine
06262X0007/F,1528,1,"0,025",0,"0,1",Pirimicarbe
06262X0007/F,1532,1,"0,025",0,"0,1",Propanil
06262X0007/F,1544,1,"0,025",0,"0,1",Triadiméfone
06262X0007/F,1660,1,"0,025",0,"0,1",Tetraconazole
06262X0007/F,1661,1,"0,015",0,"0,1",Tébutame
06262X0007/F,1662,1,"0,025",0,"0,1",Sulcotrione
06262X0007/F,1663,1,"0,025",0,"0,1",Pyrifenox
06262X0007/F,1664,1,"0,01",0,"0,1",Procymidone
06262X0007/F,1665,1,"0,025",0,"0,1",Phoxime
06262X0007/F,1666,1,"0,02",0,"0,1",Oxadixyl
06262X0007/F,1667,1,"0,02",0,"0,1",Oxadiazon
06262X0007/F,1668,1,"0,05",0,"0,1",Oryzalin
06262X0007/F,1669,1,"0,01",0,"0,1",Norflurazon
06262X0007/F,1670,1,"0,0125",0,"0,1",Métazachlore
06262X0007/F,1672,1,"0,05",0,"0,1",Isoxaben
06262X0007/F,1673,1,"0,025",0,"0,1",Hexazinone
06262X0007/F,1675,1,"0,025",0,"0,1",Flurochloridone
06262X0007/F,1678,1,"0,02",0,"0,1",Dimethenamide
06262X0007/F,1679,1,"0,0225",0,"0,1",Dichlobenil
06262X0007/F,1680,1,"0,025",0,"0,1",Cyproconazole
06262X0007/F,1683,1,"0,025",0,"0,1",Chloroxuron
06262X0007/F,1686,1,"0,025",0,"0,1",Bromacil
06262X0007/F,1687,1,"0,02",0,"0,1",Benalaxyl
06262X0007/F,1688,1,"0,025",0,"0,1",Aclonifène
06262X0007/F,1694,1,"0,05",0,"0,1",Tébuconazole
06262X0007/F,1695,1,"0,02",0,"0,1",Imazaméthabenz
06262X0007/F,1700,1,"0,025",0,"0,1",Fenpropidine
06262X0007/F,1706,1,"0,05",0,"0,1",Métalaxyl
06262X0007/F,1707,1,"0,025",0,"0,1",Molinate
06262X0007/F,1708,1,"0,025",0,"0,1",Piclorame
06262X0007/F,1709,1,"0,025",0,"0,1",Piperonyl butoxyde
06262X0007/F,1719,1,"0,025",0,"0,1",Tolylfluanide
06262X0007/F,1742,1,"0,005",0,"0,1",Endosulfan sulfate
06262X0007/F,1744,1,"0,05",0,"0,1",Epoxiconazole
06262X0007/F,1749,1,"0,005",0,"0,03",Heptachlore époxyde trans
06262X0007/F,1757,1,"0,005",0,"0,1",Chlordane béta
06262X0007/F,1762,1,"0,025",0,"0,1",Penconazole
06262X0007/F,1763,1,"0,025",0,"0,1",Ethidimuron
06262X0007/F,1806,1,"0,05",0,"0,1",Aldicarbe sulfoxyde
06262X0007/F,1807,1,"0,05",0,"0,1",Aldicarbe sulfoné
06262X0007/F,1810,1,"0,05",0,"0,1",Clopyralide
06262X0007/F,1812,1,"0,05",0,"0,1",Alpha-cyperméthrine/alphaméthrine
06262X0007/F,1814,1,"0,02",0,"0,1",Diflufenicanil
06262X0007/F,1829,1,"0,025",0,"0,1",Isofenphos
06262X0007/F,1859,1,"0,05",0,"0,1",Bromadiolone
06262X0007/F,1860,1,"0,05",0,"0,1",Bromuconazole
06262X0007/F,1861,1,"0,02",0,"0,1",Bupirimate
06262X0007/F,1863,1,"0,025",0,"0,1",Cadusafos
06262X0007/F,1870,1,"0,025",0,"0,1",Diméfuron
06262X0007/F,1871,1,"0,05",0,"0,1",Diniconazole
06262X0007/F,1875,1,"0,025",0,"0,1",Hexaflumuron
06262X0007/F,1876,1,"0,05",0,"0,1",Hexythiazox
06262X0007/F,1877,1,"0,025",0,"0,1",Imidaclopride
06262X0007/F,1881,1,"0,025",0,"0,1",Myclobutanil
06262X0007/F,1882,1,"0,025",0,"0,1",Nicosulfuron
06262X0007/F,1895,1,"0,025",0,"0,1",Tébufénozide
06262X0007/F,1902,1,"0,05",0,"0,1",Triflumuron
06262X0007/F,1903,1,"0,01",0,"0,1",Acétochlore
06262X0007/F,1905,1,"0,05",0,"0,1",Difénoconazole
06262X0007/F,1906,1,"0,025",0,"0,1",Fenbuconazole
06262X0007/F,1907,1,"0,025",0,"0,1",AMPA
06262X0007/F,1908,1,"0,0175",0,"0,1",Furalaxyl
06262X0007/F,1909,1,"0,05",0,"0,1",Haloxyfop-méthyl-R
06262X0007/F,1912,1,"0,05",0,"0,1",Métosulame
06262X0007/F,1913,1,"0,025",0,"0,1",Thifensulfuron méthyl
06262X0007/F,1939,1,"0,025",0,"0,1",Flazasulfuron
06262X0007/F,1945,1,"0,025",0,"0,1",Isoxaflutole
06262X0007/F,1951,1,"0,025",0,"0,1",Azoxystrobine
06262X0007/F,1965,1,"0,025",0,"0,1",Asulame
06262X0007/F,1967,1,"0,05",0,"0,1",Fenoxycarbe
06262X0007/F,1970,1,"0,025",0,"0,1",Acifluorfen
06262X0007/F,2008,1,"0,025",0,"0,1",Flurtamone
06262X0007/F,2009,1,"0,025",0,"0,1",Fipronil
06262X0007/F,2012,1,"0,025",0,"0,1",Amidosulfuron
06262X0007/F,2017,1,"0,01",0,"0,1",Clomazone
06262X0007/F,2022,1,"0,025",0,"0,1",Fludioxonil
06262X0007/F,2027,1,"0,02",0,"0,1",Ofurace
06262X0007/F,2028,1,"0,01",0,"0,1",Quinoxyfen
06262X0007/F,2045,1,"0,01",0,"0,1",Terbuthylazine déséthyl
06262X0007/F,2070,1,"0,025",0,"0,1",Quizalofop éthyl
06262X0009/163A,1083,1,"0,025",0,"0,1",Chlorpyriphos-éthyl
06262X0009/163A,1092,1,"0,025",0,"0,1",Prosulfocarbe
06262X0009/163A,1094,1,"0,025",0,"0,1",Lambda-cyhalothrine
06262X0009/163A,1101,1,"0,015",0,"0,1",Alachlore
06262X0009/163A,1102,1,"0,025",0,"0,1",Aldicarbe
06262X0009/163A,1103,1,"0,005",0,"0,03",Aldrine
06262X0009/163A,1104,1,"0,0275",0,"0,1",Amétryne
06262X0009/163A,1105,1,"0,05",0,"0,1",Aminotriazole
06262X0009/163A,1107,1,"0,015",0,"0,1",Atrazine
06262X0009/163A,1108,1,"0,02",0,"0,1",Atrazine déséthyl
06262X0009/163A,1109,1,"0,01",0,"0,1",Atrazine déisopropyl
06262X0009/163A,1113,1,"0,025",0,"0,1",Bentazone
06262X0009/163A,1125,1,"0,025",0,"0,1",Bromoxynil
06262X0009/163A,1129,1,"0,025",0,"0,1",Carbendazime
06262X0009/163A,1130,1,"0,025",0,"0,1",Carbofuran
06262X0009/163A,1133,1,"0,04",0,"0,1",Chloridazone
06262X0009/163A,1136,1,"0,025",0,"0,1",Chlortoluron
06262X0009/163A,1137,1,"0,01",0,"0,1",Cyanazine
06262X0009/163A,1139,1,"0,025",0,"0,1",Cymoxanil
06262X0009/163A,1140,1,"0,05",0,"0,1",Cyperméthrine
06262X0009/163A,1141,1,"0,025",0,"0,1","2,4-D"
06262X0009/163A,1142,1,"0,025",0,"0,1","2,4-DB"
06262X0009/163A,1146,1,"0,005",0,"0,1",DDE 44'
06262X0009/163A,1147,1,"0,005",0,"0,1",DDT 24'
06262X0009/163A,1148,1,"0,01",0,"0,1",DDT 44'
06262X0009/163A,1149,1,"0,05",0,"0,1",Deltaméthrine
06262X0009/163A,1155,1,"0,01",0,"0,1",Desmétryne
06262X0009/163A,1157,1,"0,01",0,"0,1",Diazinon
06262X0009/163A,1169,1,"0,025",0,"0,1",Dichlorprop
06262X0009/163A,1170,1,"0,005",0,"0,1",Dichlorvos
06262X0009/163A,1173,1,"0,005",0,"0,03",Dieldrine
06262X0009/163A,1175,1,"0,01",0,"0,1",Diméthoate
06262X0009/163A,1176,1,"0,025",0,"0,1",Dinoterbe
06262X0009/163A,1177,1,"0,025",0,"0,1",Diuron
06262X0009/163A,1178,1,"0,01",0,"0,1",Endosulfan alpha
06262X0009/163A,1179,1,"0,025",0,"0,1",Endosulfan bêta
06262X0009/163A,1181,1,"0,01",0,"0,1",Endrine
06262X0009/163A,1184,1,"0,0175",0,"0,1",Ethofumésate
06262X0009/163A,1187,1,"0,01",0,"0,1",Fénitrothion
06262X0009/163A,1189,1,"0,01",0,"0,1",Fenpropimorphe
06262X0009/163A,1190,1,"0,005",0,"0,1",Fenthion
06262X0009/163A,1192,1,"0,05",0,"0,1",Folpel
06262X0009/163A,1194,1,"0,025",0,"0,1",Flusilazole
06262X0009/163A,1197,1,"0,01",0,"0,03",Heptachlore
06262X0009/163A,1200,1,"0,01",0,"0,1",Hexachlorocyclohexane alpha
06262X0009/163A,1201,1,"0,005",0,"0,1",Hexachlorocyclohexane bêta
06262X0009/163A,1202,1,"0,0175",0,"0,1",Hexachlorocyclohexane delta
06262X0009/163A,1203,1,"0,01",0,"0,1",Hexachlorocyclohexane gamma
06262X0009/163A,1205,1,"0,025",0,"0,1",Ioxynil
06262X0009/163A,1206,1,"0,01",0,"0,1",Iprodione
06262X0009/163A,1207,1,"0,025",0,"0,1",Isodrine
06262X0009/163A,1208,1,"0,025",0,"0,1",Isoproturon
06262X0009/163A,1209,1,"0,025",0,"0,1",Linuron
06262X0009/163A,1210,1,"0,01",0,"0,1",Malathion
06262X0009/163A,1212,1,"0,025",0,"0,1","2,4-MCPA"
06262X0009/163A,1213,1,"0,025",0,"0,1","2,4-MCPB"
06262X0009/163A,1214,1,"0,025",0,"0,1",Mécoprop
06262X0009/163A,1215,1,"0,05",0,"0,1",Métamitrone
06262X0009/163A,1216,1,"0,025",0,"0,1",Méthabenzthiazuron
06262X0009/163A,1217,1,"0,005",0,"0,1",Méthidathion
06262X0009/163A,1218,1,"0,025",0,"0,1",Méthomyl
06262X0009/163A,1221,1,"0,0175",0,"0,1",Métolachlore
06262X0009/163A,1222,1,"0,025",0,"0,1",Métoxuron
06262X0009/163A,1225,1,"0,025",0,"0,1",Métribuzine
06262X0009/163A,1226,1,"0,01",0,"0,1",Mévinphos
06262X0009/163A,1228,1,"0,025",0,"0,1",Monuron
06262X0009/163A,1232,1,"0,01",0,"0,1",Parathion éthyl
06262X0009/163A,1233,1,"0,025",0,"0,1",Parathion méthyl
06262X0009/163A,1234,1,"0,025",0,"0,1",Pendiméthaline
06262X0009/163A,1236,1,"0,025",0,"0,1",Phenmédiphame
06262X0009/163A,1237,1,"0,01",0,"0,1",Phosalone
06262X0009/163A,1253,1,"0,05",0,"0,1",Prochloraz
06262X0009/163A,1254,1,"0,0125",0,"0,1",Prométryne
06262X0009/163A,1255,1,"0,025",0,"0,1",Propargite
06262X0009/163A,1256,1,"0,0125",0,"0,1",Propazine
06262X0009/163A,1257,1,"0,05",0,"0,1",Propiconazole
06262X0009/163A,1260,1,"0,005",0,"0,1",Pyrimiphos-éthyl
06262X0009/163A,1262,1,"0,01",0,"0,1",Secbuméton
06262X0009/163A,1263,1,"0,0225",0,"0,1",Simazine
06262X0009/163A,1264,1,"0,025",0,"0,1","2,4,5-T"
06262X0009/163A,1266,1,"0,01",0,"0,1",Terbuméton
06262X0009/163A,1268,1,"0,015",0,"0,1",Terbuthylazine
06262X0009/163A,1269,1,"0,01",0,"0,1",Terbutryne
06262X0009/163A,1280,1,"0,025",0,"0,1",Triadiménol
06262X0009/163A,1281,1,"0,025",0,"0,1",Triallate
06262X0009/163A,1287,1,"0,025",0,"0,1",Trichlorfon
06262X0009/163A,1288,1,"0,025",0,"0,1",Triclopyr
06262X0009/163A,1289,1,"0,01",0,"0,1",Trifluraline
06262X0009/163A,1291,1,"0,005",0,"0,1",Vinclozoline
06262X0009/163A,1333,1,"0,025",0,"0,1",Carbétamide
06262X0009/163A,1341,1,"0,025",0,"0,1",Chloronèbe
06262X0009/163A,1353,1,"0,025",0,"0,1",Chlorsulfuron
06262X0009/163A,1359,1,"0,02",0,"0,1",Cyprodinil
06262X0009/163A,1360,1,"0,005",0,"0,1",Dichlofluanide
06262X0009/163A,1402,1,"0,025",0,"0,1",Diéthofencarbe
06262X0009/163A,1403,1,"0,025",0,"0,1",Diméthomorphe
06262X0009/163A,1405,1,"0,025",0,"0,1",Hexaconazole
06262X0009/163A,1406,1,"0,025",0,"0,1",Lénacile
06262X0009/163A,1414,1,"0,005",0,"0,1",Propyzamide
06262X0009/163A,1432,1,"0,0175",0,"0,1",Pyriméthanil
06262X0009/163A,1463,1,"0,025",0,"0,1",Carbaryl
06262X0009/163A,1464,1,"0,01",0,"0,1",Chlorfenvinphos
06262X0009/163A,1473,1,"0,025",0,"0,1",Chlorothalonil
06262X0009/163A,1474,1,"0,025",0,"0,1",Chlorprophame
06262X0009/163A,1480,1,"0,025",0,"0,1",Dicamba
06262X0009/163A,1488,1,"0,025",0,"0,1",Diflubenzuron
06262X0009/163A,1490,1,"0,025",0,"0,1",Dinitrocrésol(DNOC)
06262X0009/163A,1491,1,"0,025",0,"0,1",Dinosèbe
06262X0009/163A,1500,1,"0,025",0,"0,1",Fénuron
06262X0009/163A,1503,1,"0,05",0,"0,1",Flutriafol
06262X0009/163A,1506,1,"0,025",0,"0,1",Glyphosate
06262X0009/163A,1510,1,"0,025",0,"0,1",Mercaptodiméthur
06262X0009/163A,1515,1,"0,025",0,"0,1",Métobromuron
06262X0009/163A,1519,1,"0,0225",0,"0,1",Napropamide
06262X0009/163A,1520,1,"0,025",0,"0,1",Néburon
06262X0009/163A,1523,1,"0,025",0,"0,1",Perméthrine
06262X0009/163A,1528,1,"0,025",0,"0,1",Pirimicarbe
06262X0009/163A,1532,1,"0,025",0,"0,1",Propanil
06262X0009/163A,1544,1,"0,025",0,"0,1",Triadiméfone
06262X0009/163A,1660,1,"0,025",0,"0,1",Tetraconazole
06262X0009/163A,1661,1,"0,015",0,"0,1",Tébutame
06262X0009/163A,1662,1,"0,025",0,"0,1",Sulcotrione
06262X0009/163A,1663,1,"0,025",0,"0,1",Pyrifenox
06262X0009/163A,1664,1,"0,01",0,"0,1",Procymidone
06262X0009/163A,1665,1,"0,025",0,"0,1",Phoxime
06262X0009/163A,1666,1,"0,02",0,"0,1",Oxadixyl
06262X0009/163A,1667,1,"0,02",0,"0,1",Oxadiazon
06262X0009/163A,1668,1,"0,05",0,"0,1",Oryzalin
06262X0009/163A,1669,1,"0,01",0,"0,1",Norflurazon
06262X0009/163A,1670,1,"0,0125",0,"0,1",Métazachlore
06262X0009/163A,1672,1,"0,05",0,"0,1",Isoxaben
06262X0009/163A,1673,1,"0,025",0,"0,1",Hexazinone
06262X0009/163A,1675,1,"0,025",0,"0,1",Flurochloridone
06262X0009/163A,1678,1,"0,02",0,"0,1",Dimethenamide
06262X0009/163A,1679,1,"0,0225",0,"0,1",Dichlobenil
06262X0009/163A,1680,1,"0,025",0,"0,1",Cyproconazole
06262X0009/163A,1683,1,"0,025",0,"0,1",Chloroxuron
06262X0009/163A,1686,1,"0,05",0,"0,1",Bromacil
06262X0009/163A,1687,1,"0,02",0,"0,1",Benalaxyl
06262X0009/163A,1688,1,"0,025",0,"0,1",Aclonifène
06262X0009/163A,1694,1,"0,05",0,"0,1",Tébuconazole
06262X0009/163A,1695,1,"0,02",0,"0,1",Imazaméthabenz
06262X0009/163A,1700,1,"0,025",0,"0,1",Fenpropidine
06262X0009/163A,1706,1,"0,05",0,"0,1",Métalaxyl
06262X0009/163A,1707,1,"0,025",0,"0,1",Molinate
06262X0009/163A,1708,1,"0,025",0,"0,1",Piclorame
06262X0009/163A,1709,1,"0,025",0,"0,1",Piperonyl butoxyde
06262X0009/163A,1719,1,"0,025",0,"0,1",Tolylfluanide
06262X0009/163A,1742,1,"0,005",0,"0,1",Endosulfan sulfate
06262X0009/163A,1744,1,"0,05",0,"0,1",Epoxiconazole
06262X0009/163A,1749,1,"0,005",0,"0,03",Heptachlore époxyde trans
06262X0009/163A,1757,1,"0,005",0,"0,1",Chlordane béta
06262X0009/163A,1762,1,"0,025",0,"0,1",Penconazole
06262X0009/163A,1763,1,"0,025",0,"0,1",Ethidimuron
06262X0009/163A,1806,1,"0,05",0,"0,1",Aldicarbe sulfoxyde
06262X0009/163A,1807,1,"0,05",0,"0,1",Aldicarbe sulfoné
06262X0009/163A,1810,1,"0,05",0,"0,1",Clopyralide
06262X0009/163A,1812,1,"0,05",0,"0,1",Alpha-cyperméthrine/alphaméthrine
06262X0009/163A,1814,1,"0,02",0,"0,1",Diflufenicanil
06262X0009/163A,1829,1,"0,025",0,"0,1",Isofenphos
06262X0009/163A,1859,1,"0,05",0,"0,1",Bromadiolone
06262X0009/163A,1860,1,"0,05",0,"0,1",Bromuconazole
06262X0009/163A,1861,1,"0,02",0,"0,1",Bupirimate
06262X0009/163A,1863,1,"0,025",0,"0,1",Cadusafos
06262X0009/163A,1870,1,"0,025",0,"0,1",Diméfuron
06262X0009/163A,1871,1,"0,05",0,"0,1",Diniconazole
06262X0009/163A,1875,1,"0,025",0,"0,1",Hexaflumuron
06262X0009/163A,1876,1,"0,05",0,"0,1",Hexythiazox
06262X0009/163A,1877,1,"0,025",0,"0,1",Imidaclopride
06262X0009/163A,1881,1,"0,025",0,"0,1",Myclobutanil
06262X0009/163A,1882,1,"0,025",0,"0,1",Nicosulfuron
06262X0009/163A,1895,1,"0,025",0,"0,1",Tébufénozide
06262X0009/163A,1902,1,"0,05",0,"0,1",Triflumuron
06262X0009/163A,1903,1,"0,01",0,"0,1",Acétochlore
06262X0009/163A,1905,1,"0,05",0,"0,1",Difénoconazole
06262X0009/163A,1906,1,"0,025",0,"0,1",Fenbuconazole
06262X0009/163A,1907,1,"0,025",0,"0,1",AMPA
06262X0009/163A,1908,1,"0,0175",0,"0,1",Furalaxyl
06262X0009/163A,1909,1,"0,05",0,"0,1",Haloxyfop-méthyl-R
06262X0009/163A,1912,1,"0,05",0,"0,1",Métosulame
06262X0009/163A,1913,1,"0,025",0,"0,1",Thifensulfuron méthyl
06262X0009/163A,1939,1,"0,025",0,"0,1",Flazasulfuron
06262X0009/163A,1945,1,"0,025",0,"0,1",Isoxaflutole
06262X0009/163A,1951,1,"0,025",0,"0,1",Azoxystrobine
06262X0009/163A,1965,1,"0,025",0,"0,1",Asulame
06262X0009/163A,1967,1,"0,05",0,"0,1",Fenoxycarbe
06262X0009/163A,1970,1,"0,025",0,"0,1",Acifluorfen
06262X0009/163A,2008,1,"0,025",0,"0,1",Flurtamone
06262X0009/163A,2009,1,"0,025",0,"0,1",Fipronil
06262X0009/163A,2012,1,"0,025",0,"0,1",Amidosulfuron
06262X0009/163A,2017,1,"0,01",0,"0,1",Clomazone
06262X0009/163A,2022,1,"0,025",0,"0,1",Fludioxonil
06262X0009/163A,2027,1,"0,02",0,"0,1",Ofurace
06262X0009/163A,2028,1,"0,01",0,"0,1",Quinoxyfen
06262X0009/163A,2045,1,"0,01",0,"0,1",Terbuthylazine déséthyl
06262X0009/163A,2070,1,"0,025",0,"0,1",Quizalofop éthyl
06277X0076/F1,1083,1,"0,025",0,"0,1",Chlorpyriphos-éthyl
06277X0076/F1,1092,1,"0,025",0,"0,1",Prosulfocarbe
06277X0076/F1,1094,1,"0,025",0,"0,1",Lambda-cyhalothrine
06277X0076/F1,1101,1,"0,015",0,"0,1",Alachlore
06277X0076/F1,1102,1,"0,025",0,"0,1",Aldicarbe
06277X0076/F1,1103,1,"0,005",0,"0,03",Aldrine
06277X0076/F1,1104,1,"0,0275",0,"0,1",Amétryne
06277X0076/F1,1105,1,"0,05",0,"0,1",Aminotriazole
06277X0076/F1,1107,1,"0,015",0,"0,1",Atrazine
06277X0076/F1,1108,1,"0,02",0,"0,1",Atrazine déséthyl
06277X0076/F1,1109,1,"0,01",0,"0,1",Atrazine déisopropyl
06277X0076/F1,1113,1,"0,025",0,"0,1",Bentazone
06277X0076/F1,1125,1,"0,025",0,"0,1",Bromoxynil
06277X0076/F1,1129,1,"0,025",0,"0,1",Carbendazime
06277X0076/F1,1130,1,"0,025",0,"0,1",Carbofuran
06277X0076/F1,1133,1,"0,04",0,"0,1",Chloridazone
06277X0076/F1,1136,1,"0,025",0,"0,1",Chlortoluron
06277X0076/F1,1137,1,"0,01",0,"0,1",Cyanazine
06277X0076/F1,1139,1,"0,025",0,"0,1",Cymoxanil
